,Draft_Yr,Pk,Tm,PLAYER,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP_per_game,PTS_per_game,TRB_per_game,AST_per_game,WS,WS_per_48,BPM,VORP,1999_POS,1999_TEAM,1999_GP,1999_MPG,1999_PTS,1999_FGM-FGA,1999_FG%,1999_3PM-3PA,1999_3P%,1999_FTM-FTA,1999_FT%,2000_POS,2000_TEAM,2000_GP,2000_MPG,2000_PTS,2000_FGM-FGA,2000_FG%,2000_3PM-3PA,2000_3P%,2000_FTM-FTA,2000_FT%,2001_POS,2001_TEAM,2001_GP,2001_MPG,2001_PTS,2001_FGM-FGA,2001_FG%,2001_3PM-3PA,2001_3P%,2001_FTM-FTA,2001_FT%,2002_POS,2002_TEAM,2002_GP,2002_MPG,2002_PTS,2002_FGM-FGA,2002_FG%,2002_3PM-3PA,2002_3P%,2002_FTM-FTA,2002_FT%,2003_POS,2003_TEAM,2003_GP,2003_MPG,2003_PTS,2003_FGM-FGA,2003_FG%,2003_3PM-3PA,2003_3P%,2003_FTM-FTA,2003_FT%,2004_POS,2004_TEAM,2004_GP,2004_MPG,2004_PTS,2004_FGM-FGA,2004_FG%,2004_3PM-3PA,2004_3P%,2004_FTM-FTA,2004_FT%,2005_POS,2005_TEAM,2005_GP,2005_MPG,2005_PTS,2005_FGM-FGA,2005_FG%,2005_3PM-3PA,2005_3P%,2005_FTM-FTA,2005_FT%,2006_POS,2006_TEAM,2006_GP,2006_MPG,2006_PTS,2006_FGM-FGA,2006_FG%,2006_3PM-3PA,2006_3P%,2006_FTM-FTA,2006_FT%,2007_POS,2007_TEAM,2007_GP,2007_MPG,2007_PTS,2007_FGM-FGA,2007_FG%,2007_3PM-3PA,2007_3P%,2007_FTM-FTA,2007_FT%,2008_POS,2008_TEAM,2008_GP,2008_MPG,2008_PTS,2008_FGM-FGA,2008_FG%,2008_3PM-3PA,2008_3P%,2008_FTM-FTA,2008_FT%,2009_POS,2009_TEAM,2009_GP,2009_MPG,2009_PTS,2009_FGM-FGA,2009_FG%,2009_3PM-3PA,2009_3P%,2009_FTM-FTA,2009_FT%,2010_POS,2010_TEAM,2010_GP,2010_MPG,2010_PTS,2010_FGM-FGA,2010_FG%,2010_3PM-3PA,2010_3P%,2010_FTM-FTA,2010_FT%,2011_POS,2011_TEAM,2011_GP,2011_MPG,2011_PTS,2011_FGM-FGA,2011_FG%,2011_3PM-3PA,2011_3P%,2011_FTM-FTA,2011_FT%,2012_POS,2012_TEAM,2012_GP,2012_MPG,2012_PTS,2012_FGM-FGA,2012_FG%,2012_3PM-3PA,2012_3P%,2012_FTM-FTA,2012_FT%,2013_POS,2013_TEAM,2013_GP,2013_MPG,2013_PTS,2013_FGM-FGA,2013_FG%,2013_3PM-3PA,2013_3P%,2013_FTM-FTA,2013_FT%,2014_POS,2014_TEAM,2014_GP,2014_MPG,2014_PTS,2014_FGM-FGA,2014_FG%,2014_3PM-3PA,2014_3P%,2014_FTM-FTA,2014_FT%,2015_POS,2015_TEAM,2015_GP,2015_MPG,2015_PTS,2015_FGM-FGA,2015_FG%,2015_3PM-3PA,2015_3P%,2015_FTM-FTA,2015_FT%,2016_POS,2016_TEAM,2016_GP,2016_MPG,2016_PTS,2016_FGM-FGA,2016_FG%,2016_3PM-3PA,2016_3P%,2016_FTM-FTA,2016_FT%
217,2002,45.0,MEM,Matt Barnes,"University of California, Los Angeles",14,867,20478,7153,3956,1525,0.439,0.335,0.743,23.6,8.3,4.6,1.8,41.0,0.096,1.1,16.1,SF,SAC,12,24.0,7.6,2.7-6.8,.395,1.3-4.0,.313,1.0-1.3,.800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,GS,76,23.9,9.8,3.6-8.3,.438,1.4-3.8,.366,1.2-1.6,.732,SF,GS,73,19.4,6.7,2.6-6.1,.423,0.7-2.5,.293,0.8-1.1,.747,SF,PHX,77,27.0,10.2,3.7-8.8,.423,1.5-4.4,.343,1.3-1.8,.743,SF,ORL,81,25.9,8.8,3.3-6.9,.487,0.8-2.6,.319,1.3-1.8,.740,,,,,,,,,,,,SF,LAL,63,22.9,7.8,2.8-6.1,.452,0.7-2.2,.333,1.5-2.0,.742,SF,LAC,80,25.7,10.3,3.9-8.4,.462,1.4-4.1,.342,1.1-1.5,.744,SF,LAC,63,27.5,9.9,3.7-8.4,.438,1.5-4.5,.343,1.0-1.4,.733,SF,LAC,76,29.9,10.1,3.6-8.2,.444,1.8-4.9,.362,1.0-1.3,.779,SF,SAC,12,24.0,7.6,2.7-6.8,.395,1.3-4.0,.313,1.0-1.3,.800
218,2002,46.0,UTA,Jamal Sampson,University of California,5,72,631,142,242,26,0.491,0.0,0.537,8.8,2.0,3.4,0.4,1.4,0.106,-2.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,2002,47.0,MIL,Chris Owens,University of Texas at Austin,1,1,6,4,1,0,0.667,0.0,0.0,6.0,4.0,1.0,0.0,0.0,-0.032,-10.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,2002,48.0,SEA,Peter Fehse,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,2002,49.0,BOS,Darius Songaila,Wake Forest University,8,495,9229,3415,1689,589,0.499,0.158,0.844,18.6,6.9,3.4,1.2,15.9,0.083,-1.7,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF,SAC,73,13.4,4.6,1.8-3.7,.487,0.0-0.0,.000,1.0-1.2,.807,PF,SAC,81,20.6,7.5,3.2-6.0,.527,0.0-0.0,.000,1.2-1.4,.847,,,,,,,,,,,,,,,,,,,,,,,PF,WSH,80,19.4,6.2,2.7-5.8,.458,0.0-0.0,.000,0.8-0.9,.918,PF,WSH,77,19.8,7.4,3.2-5.9,.532,0.0-0.0,.000,1.0-1.2,.889,PF,NO,75,18.8,7.2,3.2-6.5,.494,0.0-0.1,.167,0.8-1.0,.811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,2002,50.0,POR,Federico Kammerichs,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,2002,51.0,MIN,Marcus Taylor,Michigan State University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,2002,52.0,MIA,Rasual Butler,La Salle University,13,809,17219,6092,1934,658,0.403,0.362,0.747,21.3,7.5,2.4,0.8,20.8,0.058,-2.1,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,MIA,72,21.0,7.5,2.9-7.9,.362,0.7-2.4,.292,1.1-1.4,.731,,,,,,,,,,,,,,,,,,,,,,,SF,NO,79,23.7,8.7,3.3-8.0,.406,1.2-3.1,.380,1.0-1.4,.693,SF,NO,81,27.4,10.1,3.9-9.7,.398,1.7-4.5,.369,0.7-1.1,.644,,,,,,,,,,,,SF,NO,82,31.9,11.2,4.2-9.8,.433,1.7-4.4,.390,1.0-1.3,.782,SF,LAC,82,33.0,11.9,4.3-10.6,.409,1.8-5.3,.336,1.5-1.8,.841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,WSH,75,20.1,7.7,2.9-6.9,.422,1.2-3.1,.387,0.7-0.9,.791,,,,,,,,,,,
225,2002,53.0,NJN,Tamar Slay,Marshall University,3,66,517,173,70,31,0.361,0.265,0.538,7.8,2.6,1.1,0.5,-0.3,-0.029,-6.0,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,2002,54.0,DAL,Mladen Sekularac,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,2002,55.0,SAS,Luis Scola,,10,718,18711,8762,4857,1173,0.494,0.335,0.74,26.1,12.2,6.8,1.6,45.2,0.116,-0.5,7.3,PF,BKN,11,15.5,5.8,2.5-4.8,.509,0.5-1.6,.278,0.5-0.9,.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF,HOU,82,24.7,10.3,4.2-8.2,.515,0.0-0.0,.000,1.9-2.9,.668,PF,HOU,82,30.3,12.7,5.2-9.7,.531,0.0-0.0,.000,2.4-3.1,.760,PF,HOU,82,32.6,16.2,6.8-13.3,.514,0.0-0.1,.200,2.5-3.3,.779,PF,HOU,74,32.6,18.3,7.7-15.3,.504,0.0-0.0,.000,2.9-3.9,.738,PF,HOU,66,31.3,15.5,6.6-13.5,.491,0.0-0.0,.000,2.3-3.0,.773,PF,PHX,82,26.6,12.8,5.3-11.2,.472,0.0-0.2,.188,2.2-2.8,.787,PF,IND,82,17.1,7.6,3.2-6.8,.470,0.0-0.1,.143,1.2-1.7,.728,PF,IND,81,20.5,9.4,3.7-7.9,.467,0.1-0.2,.250,2.0-2.8,.699,PF,BKN,11,15.5,5.8,2.5-4.8,.509,0.5-1.6,.278,0.5-0.9,.500
228,2002,56.0,SAS,Randy Holcomb,San Diego State University,1,4,11,2,1,0,1.0,0.0,0.0,2.8,0.5,0.3,0.0,0.0,0.15,-1.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,2002,57.0,SAC,Corsley Edwards,Central Connecticut State University,1,10,110,27,25,3,0.323,0.0,0.583,11.0,2.7,2.5,0.3,0.1,0.026,-5.2,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,2003,1.0,CLE,LeBron James,,14,997,38848,27067,7156,6911,0.498,0.34,0.744,39.0,27.1,7.2,6.9,194.2,0.24,9.2,109.5,SF,CLE,10,37.0,23.4,8.5-17.4,.489,1.6-4.6,.348,4.8-6.8,.706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,CLE,79,39.5,20.9,7.9-18.9,.417,0.8-2.7,.290,4.4-5.8,.754,SF,CLE,80,42.4,27.2,9.9-21.1,.472,1.4-3.9,.351,6.0-8.0,.750,SF,CLE,79,42.5,31.4,11.1-23.1,.480,1.6-4.8,.335,7.6-10.3,.738,SF,CLE,78,40.9,27.3,9.9-20.8,.476,1.3-4.0,.319,6.3-9.0,.698,SF,CLE,75,40.4,30.0,10.6-21.9,.484,1.5-4.8,.315,7.3-10.3,.712,SF,CLE,81,37.7,28.4,9.7-19.9,.489,1.6-4.7,.344,7.3-9.4,.780,SF,CLE,76,39.0,29.7,10.1-20.1,.503,1.7-5.1,.333,7.8-10.2,.767,SF,MIA,79,38.8,26.7,9.6-18.8,.510,1.2-3.5,.330,6.4-8.4,.759,SF,MIA,62,37.5,27.1,10.0-18.9,.531,0.9-2.4,.362,6.2-8.1,.771,SF,MIA,76,37.9,26.8,10.1-17.8,.565,1.4-3.3,.406,5.3-7.0,.753,SF,MIA,77,37.7,27.1,10.0-17.6,.567,1.5-4.0,.379,5.7-7.6,.750,SF,CLE,69,36.1,25.3,9.0-18.5,.488,1.7-4.9,.354,5.4-7.7,.710,SF,CLE,10,37.0,23.4,8.5-17.4,.489,1.6-4.6,.348,4.8-6.8,.706
231,2003,2.0,DET,Darko Milicic,,10,468,8638,2813,1971,405,0.46,0.0,0.574,18.5,6.0,4.2,0.9,7.1,0.04,-1.6,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,ORL,80,23.9,8.0,3.1-6.9,.454,0.0-0.0,.000,1.8-2.9,.613,C,MEM,70,23.8,7.2,3.1-7.1,.438,0.0-0.0,.000,1.0-1.7,.554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,2003,3.0,DEN,Carmelo Anthony,Syracuse University,14,913,33153,22745,6056,2874,0.453,0.344,0.812,36.3,24.9,6.6,3.1,93.4,0.135,1.5,28.9,SF,NY,11,32.5,22.5,8.3-17.5,.472,1.8-5.2,.351,4.2-5.0,.836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,DEN,82,36.5,21.0,7.6-17.9,.426,0.8-2.6,.322,5.0-6.4,.777,SF,DEN,75,34.8,20.8,7.1-16.4,.431,0.6-2.1,.266,6.1-7.6,.796,SF,DEN,80,36.8,26.5,9.5-19.7,.481,0.5-1.9,.243,7.2-8.9,.808,SF,DEN,65,38.2,28.9,10.6-22.4,.476,0.6-2.3,.268,7.1-8.7,.808,SF,DEN,77,36.4,25.7,9.5-19.2,.492,0.8-2.1,.354,6.0-7.7,.786,SF,DEN,66,34.5,22.8,8.1-18.3,.443,1.0-2.6,.371,5.6-7.1,.793,SF,DEN,69,38.2,28.2,10.0-21.8,.458,0.9-2.7,.316,7.4-8.9,.830,SF,DEN/NY,77,35.7,25.6,8.9-19.5,.455,1.2-3.3,.378,6.6-7.9,.838,SF,NY,55,34.1,22.6,8.0-18.6,.430,1.2-3.7,.335,5.4-6.7,.804,SF,NY,67,37.0,28.7,10.0-22.2,.449,2.3-6.2,.379,6.3-7.6,.830,SF,NY,77,38.7,27.4,9.6-21.3,.452,2.2-5.4,.402,6.0-7.0,.848,,,,,,,,,,,,SF,NY,11,32.5,22.5,8.3-17.5,.472,1.8-5.2,.351,4.2-5.0,.836
233,2003,4.0,TOR,Chris Bosh,Georgia Institute of Technology,13,893,31936,17189,7592,1795,0.494,0.335,0.799,35.8,19.2,8.5,2.0,106.0,0.159,1.4,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF,TOR,75,33.5,11.5,4.4-9.5,.459,0.1-0.2,.357,2.7-3.8,.701,PF,TOR,81,37.2,16.8,5.8-12.4,.471,0.0-0.1,.300,5.1-6.7,.760,PF,TOR,70,39.3,22.5,7.8-15.5,.505,0.0-0.2,.000,6.8-8.3,.816,PF,TOR,69,38.5,22.6,7.9-15.9,.496,0.2-0.5,.343,6.7-8.6,.785,PF,TOR,67,36.2,22.3,7.6-15.3,.494,0.1-0.4,.400,7.0-8.3,.844,PF,TOR,77,38.0,22.7,8.0-16.4,.487,0.2-0.6,.245,6.5-8.0,.817,PF,TOR,70,36.1,24.0,8.6-16.5,.518,0.1-0.3,.364,6.7-8.4,.797,PF,MIA,77,36.3,18.7,6.8-13.7,.496,0.1-0.3,.240,5.0-6.1,.815,PF,MIA,57,35.2,18.0,6.9-14.2,.487,0.2-0.6,.286,4.0-4.9,.821,PF,MIA,74,33.2,16.6,6.6-12.3,.535,0.3-1.0,.284,3.3-4.1,.798,PF,MIA,79,32.0,16.2,6.2-12.1,.516,0.9-2.8,.339,2.8-3.4,.820,,,,,,,,,,,,,,,,,,,,,,
234,2003,5.0,MIA,Dwyane Wade,Marquette University,14,866,30885,20410,4172,4978,0.487,0.286,0.768,35.7,23.6,4.8,5.7,114.8,0.178,5.3,56.7,SG,CHI,11,29.5,17.2,6.3-14.6,.429,1.1-3.1,.353,3.5-4.1,.867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SG,MIA,77,38.6,24.1,8.2-17.1,.478,0.2-0.6,.289,7.5-9.9,.762,SG,MIA,75,38.6,27.2,9.3-18.8,.495,0.2-1.0,.171,8.4-10.7,.783,,,,,,,,,,,,,,,,,,,,,,,SG,MIA,79,38.6,30.2,10.8-22.0,.491,1.1-3.5,.317,7.5-9.8,.765,SG,MIA,77,36.3,26.6,9.3-19.6,.476,0.9-3.2,.300,6.9-9.1,.761,SG,MIA,76,37.1,25.5,9.1-18.2,.500,0.8-2.7,.306,6.5-8.6,.758,,,,,,,,,,,,SG,MIA,69,34.7,21.2,8.2-15.8,.521,0.2-1.0,.258,4.5-6.2,.725,,,,,,,,,,,,SG,MIA,62,31.8,21.5,8.2-17.5,.470,0.5-1.6,.284,4.6-6.0,.768,SG,CHI,11,29.5,17.2,6.3-14.6,.429,1.1-3.1,.353,3.5-4.1,.867
235,2003,6.0,LAC,Chris Kaman,Central Michigan University,13,735,19642,8208,5582,921,0.489,0.042,0.743,26.7,11.2,7.6,1.3,24.6,0.06,-2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,LAC,82,22.5,6.1,2.4-5.3,.460,0.0-0.0,.000,1.2-1.7,.697,,,,,,,,,,,,C,LAC,78,32.8,11.9,4.7-9.1,.523,0.0-0.0,.000,2.5-3.2,.770,C,LAC,75,29.0,10.1,3.9-8.7,.451,0.0-0.0,.000,2.2-3.0,.741,,,,,,,,,,,,,,,,,,,,,,,C,LAC,76,34.3,18.5,7.8-15.8,.490,0.0-0.1,.000,3.0-4.0,.749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,POR,74,18.9,8.6,3.8-7.4,.515,0.0-0.0,.000,1.0-1.4,.706,,,,,,,,,,,
236,2003,7.0,CHI,Kirk Hinrich,University of Kansas,13,879,27015,9594,2576,4245,0.411,0.375,0.8,30.7,10.9,2.9,4.8,52.5,0.093,0.2,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SG,CHI,76,35.6,12.0,4.2-10.8,.386,1.9-4.9,.390,1.8-2.2,.804,SG,CHI,77,36.4,15.7,5.8-14.6,.397,1.9-5.3,.355,2.2-2.8,.792,SG,CHI,81,36.5,15.9,5.6-13.3,.418,1.6-4.2,.370,3.2-3.9,.815,SG,CHI,80,35.5,16.6,5.9-13.3,.448,1.8-4.2,.415,3.0-3.6,.835,SG,CHI,75,31.7,11.5,4.4-10.6,.414,1.1-3.2,.350,1.6-1.9,.831,,,,,,,,,,,,SG,CHI,74,33.5,10.9,4.2-10.2,.409,1.4-3.8,.371,1.1-1.5,.752,SG,ATL/WSH,72,30.0,10.2,3.9-8.7,.446,1.0-2.6,.399,1.5-1.8,.841,,,,,,,,,,,,,,,,,,,,,,,SG,CHI,73,29.0,9.1,3.3-8.5,.393,1.2-3.3,.351,1.3-1.7,.760,SG,CHI,66,24.4,5.7,2.2-5.8,.373,0.9-2.5,.345,0.5-0.8,.700,,,,,,,,,,,
237,2003,8.0,MIL,T.J. Ford,University of Texas at Austin,8,429,11882,4797,1331,2495,0.433,0.289,0.815,27.7,11.2,3.1,5.8,16.9,0.068,-0.8,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PG,MIL,72,35.5,12.2,4.6-11.0,.416,0.5-1.4,.337,2.6-3.4,.754,PG,TOR,75,29.9,14.0,5.2-12.0,.436,0.3-0.9,.304,3.2-3.9,.819,,,,,,,,,,,,PG,IND,74,30.5,14.9,5.6-12.3,.452,0.5-1.4,.337,3.3-3.8,.872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,2003,9.0,NYK,Mike Sweetney,Georgetown University,4,233,3610,1516,1045,145,0.485,0.0,0.689,15.5,6.5,4.5,0.6,7.8,0.103,-2.1,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,2003,10.0,WAS,Jarvis Hayes,University of Georgia,7,427,9898,3553,1330,459,0.415,0.356,0.798,23.2,8.3,3.1,1.1,10.2,0.049,-2.9,-2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,WSH,70,29.2,9.6,4.0-9.9,.400,0.6-1.9,.305,1.1-1.4,.786,,,,,,,,,,,,,,,,,,,,,,,SF,WSH,81,20.1,7.2,2.8-6.7,.410,0.8-2.3,.361,0.9-1.0,.845,SF,DET,82,15.7,6.7,2.6-6.1,.431,0.9-2.4,.376,0.5-0.7,.750,SF,NJ,74,24.8,8.7,3.5-7.8,.445,1.3-3.3,.385,0.5-0.7,.692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,2003,11.0,GSW,Mickael Pietrus,,10,557,11950,4629,1723,445,0.425,0.355,0.665,21.5,8.3,3.1,0.8,19.7,0.079,-0.9,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,GS,72,26.9,11.1,4.0-8.1,.488,1.3-3.3,.388,1.9-2.9,.648,,,,,,,,,,,,,,,,,,,,,,,SF,ORL,75,22.5,8.7,3.1-7.2,.432,1.5-4.1,.379,0.9-1.5,.633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,2003,12.0,SEA,Nick Collison,University of Kansas,13,880,18422,5295,4652,928,0.532,0.21,0.727,20.9,6.0,5.3,1.1,44.0,0.115,0.4,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF,SEA,82,17.0,5.6,2.3-4.3,.537,0.0-0.0,.000,1.0-1.4,.703,,,,,,,,,,,,PF,SEA,82,29.0,9.6,3.9-7.8,.500,0.0-0.0,.000,1.9-2.4,.774,PF,SEA,78,28.5,9.8,4.1-8.2,.502,0.0-0.0,.000,1.6-2.1,.737,PF,OKC,71,25.8,8.2,3.4-6.0,.568,0.0-0.0,.000,1.4-1.9,.721,PF,OKC,75,20.8,5.9,2.4-4.1,.589,0.0-0.1,.250,1.0-1.4,.692,PF,OKC,71,21.5,4.6,1.9-3.4,.566,0.0-0.0,.000,0.8-1.0,.753,PF,OKC,63,20.7,4.5,1.9-3.2,.597,0.0-0.0,.000,0.7-1.0,.710,PF,OKC,81,19.5,5.1,2.2-3.7,.595,0.0-0.0,.000,0.7-1.0,.769,PF,OKC,81,16.7,4.2,1.7-3.0,.556,0.0-0.2,.235,0.8-1.1,.710,PF,OKC,66,16.7,4.1,1.6-3.8,.419,0.2-0.9,.267,0.7-1.0,.692,,,,,,,,,,,
242,2003,13.0,MEM,Marcus Banks,"University of Nevada, Las Vegas",8,348,5571,2061,519,728,0.432,0.327,0.768,16.0,5.9,1.5,2.1,6.6,0.057,-2.4,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PG,BOS,81,17.1,5.9,2.2-5.5,.400,0.3-1.1,.314,1.2-1.6,.756,PG,BOS,81,14.1,4.6,1.4-3.5,.402,0.3-0.7,.356,1.5-2.0,.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
