,RK,PLAYER,TEAM,GP,PPG,FTM,FTA,total_FTM,total_FTA,FT%
1927,28,"Chris Harris, G",NAVY,30,21.1,5.9,6.8,178,204,0.873
1928,29,"Tim Abromaitis, F",ND,34,16.3,3.4,3.9,116,133,0.872
1929,30,"Matthew Dellavedova, G",SMC,31,12.5,2.8,3.3,88,101,0.871
1930,31,"Michael Hunter, G",UCI,32,13.8,2.5,2.9,81,93,0.871
1931,32,"Sultan Toles-Bey, G",SAC,29,10.4,3.0,3.4,87,100,0.87
1932,33,"Andrew Warren, G",BRAD,31,14.4,3.2,3.7,100,115,0.87
1933,34,"Garrett Callahan, G",SDST,30,11.9,2.7,3.1,80,92,0.87
1934,35,"Matt Bouldin, G",GONZ,31,15.8,3.8,4.4,119,137,0.869
1935,36,"Derek Glasser, G",ASU,32,10.3,3.4,4.0,110,127,0.866
1936,37,"Cameron Wells, G",CIT,32,17.2,4.4,5.1,142,164,0.866
1937,38,"Mikhail Torrance, G",ALA,32,15.6,4.2,4.9,135,156,0.865
1938,39,"Lorenzo Keeler, G",CP,31,16.2,5.3,6.1,163,189,0.862
1939,40,"Zack Rosen, G",PENN,28,17.7,5.1,6.0,144,167,0.862
1940,41,"LaceDarius Dunn, G",BAY,32,19.4,3.5,4.0,111,129,0.86
1941,42,"Patrick Christopher, G",CAL,33,16.0,2.4,2.8,80,93,0.86
1942,43,"Alex Zampier, G",YALE,29,17.4,4.4,5.1,127,148,0.858
1943,44,"Luka Drca, G",UTAH,31,10.0,3.1,3.6,96,112,0.857
1944,45,"Jordan Bitzer, G",CMU,30,14.9,3.0,3.5,90,105,0.857
1945,46,"Tre'Von Willis, G",UNLV,32,17.3,5.0,5.9,161,188,0.856
1946,47,"Nick Leon, G",SPU,30,13.0,2.8,3.2,83,97,0.856
1947,48,"Austin Freeman, G",GTWN,32,16.7,2.6,3.0,83,97,0.856
1948,49,"Davis Baker, G",SUU,29,16.9,3.8,4.5,111,130,0.854
1949,50,"Damian Lillard, G",WEB,30,19.7,5.2,6.1,157,184,0.853
1950,51,"Maurice Joseph, G",UVM,34,14.1,3.6,4.2,122,143,0.853
1951,52,"Karon Abraham, G",RMU,34,13.4,3.6,4.2,122,143,0.853
1952,53,"Will Figures, G",UNCO,31,16.9,5.8,6.8,179,210,0.852
1953,54,"Reed Baker, G",FGCU,29,11.4,2.6,3.0,75,88,0.852
1954,55,"Greivis Vasquez, G",MD,31,19.5,4.1,4.8,126,148,0.851
1955,56,"Frankie Sullivan, G",AUB,31,12.7,2.6,3.0,80,94,0.851
1956,57,"Jeremy Montgomery, G",CLEV,33,12.8,2.4,2.8,80,94,0.851
1957,58,"Tu Holloway, G",XAV,32,11.8,4.3,5.0,137,161,0.851
1958,59,"Sherron Collins, G",KU,34,15.6,3.4,3.9,114,134,0.851
1959,60,"Roman Gentry, G-F",SDAK,31,13.4,2.7,3.2,85,100,0.85
1960,61,"C.J. Harris, G",WAKE,29,10.0,3.4,4.1,100,118,0.847
1961,62,"Robo Kreps, G",UIC,30,15.2,3.9,4.6,116,137,0.847
1962,63,"Jonathan Gibson, G",NMSU,33,17.5,2.8,3.3,93,110,0.845
1963,64,"Malcolm Delaney, G",VT,30,20.4,7.1,8.4,213,252,0.845
1964,65,"Sam Maniscalco, G",BRAD,31,13.1,3.5,4.2,109,129,0.845
1965,66,"Harry Marshall, G",INST,25,13.7,3.5,4.1,87,103,0.845
1966,67,"Montarrio Haddock, G-F",MTSU,31,13.1,3.0,3.5,92,109,0.844
1967,68,"David Perez, G",CENT,29,15.1,3.3,4.0,97,115,0.843
1968,69,"Vince Goldsberry, G",COPP,30,8.7,2.9,3.4,86,102,0.843
1969,70,"Johnathon Jones, G",OAK,34,12.4,3.0,3.6,102,121,0.843
1970,71,"Lazar Hayward, F",MARQ,33,18.1,3.2,3.8,107,127,0.843
1971,72,"John Holland, G-F",BU,32,19.0,5.3,6.3,171,203,0.842
1972,73,"Austin Kenon, G",VMI,29,18.4,4.6,5.4,133,158,0.842
1973,74,"Chad Tomko, G",UNCW,29,12.8,2.6,3.0,74,88,0.841
1974,75,"Tyler Laser, G",EIU,31,13.9,2.5,3.0,79,94,0.84
1975,76,"Kyle Gibson, G",LT,31,18.4,5.9,7.1,184,219,0.84
1976,77,"Quincy Pondexter, F",WASH,33,19.8,5.4,6.4,178,212,0.84
1977,78,"Clint Sargent, G",SDST,30,12.8,3.0,3.5,89,106,0.84
1978,79,"Jared Maree, G",TRGV,32,9.9,2.8,3.3,89,106,0.84
1979,80,"Jared Swopshire, F",LOU,32,7.6,2.1,2.5,68,81,0.84
1980,81,"Jerron Granberry, G",UNF,31,9.0,2.2,2.6,68,81,0.84
1981,82,"Bo Spencer, G",LSU,30,14.5,3.3,3.9,99,118,0.839
1982,83,"Elijah Muhammad, G",TNTC,32,11.9,2.8,3.3,88,105,0.838
1983,84,"Jahmar Young, G",NMSU,33,20.5,4.7,5.6,155,185,0.838
1984,85,"Jermaine Mallett, G",MOST,32,10.8,2.9,3.5,93,111,0.838
1985,86,"Mike Tisdale, C",ILL,33,11.8,2.6,3.1,86,103,0.835
1986,87,"Damian Hollis, F",GW,30,13.3,3.2,3.8,96,115,0.835
1987,88,"Mark Payne, G",UCD,24,15.6,5.0,6.0,121,145,0.834
1988,89,"Adam Koch, F",UNI,32,11.8,3.9,4.7,126,151,0.834
1989,90,"Devan Downey, G",SC,31,22.5,5.0,6.0,156,187,0.834
1990,91,"Dominique Morrison, F",ORU,33,15.3,4.1,4.9,135,162,0.833
1991,92,"Cory Higgins, G",COLO,31,18.9,5.5,6.5,169,203,0.833
1992,93,"Dorian Green, G",CSU,31,11.7,3.5,4.2,109,131,0.832
1993,94,"Matt Gatens, G",IOWA,32,12.3,2.6,3.2,84,101,0.832
1994,95,"Jaytornah Wisseh, G",LIU,29,17.6,5.6,6.8,163,196,0.832
1995,96,"Brandon McPherson, G",VALP,32,11.7,2.3,2.8,74,89,0.831
1996,97,"Nate Wolters, G",SDST,30,10.1,3.8,4.5,113,136,0.831
1997,98,"Gordon Hayward, G-F",BUT,31,15.4,4.6,5.5,142,171,0.83
1998,99,"Mickey McConnell, G",SMC,31,13.7,2.2,2.6,68,82,0.829
1999,100,"Kevin Anderson, G",RICH,34,17.8,3.6,4.4,123,150,0.82
2000,1,"Donald Sims, G",APP,34,20.0,4.8,5.0,162,170,0.953
2001,2,"Jerome Randle, G",CAL,33,18.7,3.9,4.2,130,139,0.935
2002,3,"Larry Wright, G",OAK,34,11.1,2.5,2.7,85,92,0.924
2003,4,"Clevin Hannah, G",WICH,31,12.1,2.7,3.0,85,93,0.914
2004,5,"Luke Babbitt, F",NEV,32,22.1,5.6,6.2,180,198,0.909
2005,6,"Paul George, G-F",FRES,29,16.8,4.1,4.6,120,132,0.909
2006,7,"Tyler Haws, G",BYU,33,11.3,3.0,3.3,100,110,0.909
2007,8,"Dominic Waters, G",PRST,32,18.6,4.3,4.8,138,153,0.902
2008,9,"Robbie Hummel, F",PUR,27,15.7,4.1,4.5,110,122,0.902
2009,10,"Jared Quayle, G",USU,34,12.5,2.4,2.7,82,91,0.901
2010,11,"Bryan Sherrer, G",USA,28,10.6,3.3,3.6,91,101,0.901
2011,12,"J'Covan Brown, G",TEX,32,9.3,2.5,2.8,79,88,0.898
2012,13,"David Kool, G",WMU,33,21.6,6.3,7.1,209,233,0.897
2013,14,"Jimmer Fredette, G",BYU,32,21.7,6.4,7.2,206,230,0.896
2014,15,"T.J. Campbell, G",PORT,31,13.5,3.5,3.9,109,122,0.893
2015,16,"Brett Harvey, G",L-MD,25,12.5,3.6,4.0,89,100,0.89
2016,17,"Ashton Gibbs, G",PITT,32,15.8,4.0,4.5,129,145,0.89
2017,18,"Adrian Oliver, G",SJSU,31,22.5,6.1,6.8,188,212,0.887
2018,19,"Johnny Wolf, G",UNCW,31,7.9,2.3,2.5,70,79,0.886
2019,20,"Justin Robinson, G",RID,33,13.3,2.5,2.8,83,94,0.883
2020,21,"Anthony Johnson, G",MONT,31,19.6,6.4,7.3,198,225,0.88
2021,22,"Nic Wise, G",ARIZ,31,14.4,4.4,5.0,137,156,0.878
2022,23,"Jon Scheyer, G",DUKE,34,18.6,4.9,5.6,168,192,0.875
2023,24,"Sharaud Curry, G",PROV,31,15.5,4.1,4.6,126,144,0.875
2024,25,"Jeremy Granger, G",EIU,31,10.3,2.7,3.1,84,96,0.875
2025,26,"Eugene Harris, G",HP,30,14.0,2.3,2.7,70,80,0.875
2026,27,"Jared Mintz, F",LAF,31,14.1,4.2,4.8,131,150,0.873
2027,28,"Chris Harris, G",NAVY,30,21.1,5.9,6.8,178,204,0.873
2028,29,"Tim Abromaitis, F",ND,34,16.3,3.4,3.9,116,133,0.872
2029,30,"Matthew Dellavedova, G",SMC,31,12.5,2.8,3.3,88,101,0.871
2030,31,"Michael Hunter, G",UCI,32,13.8,2.5,2.9,81,93,0.871
2031,32,"Sultan Toles-Bey, G",SAC,29,10.4,3.0,3.4,87,100,0.87
2032,33,"Andrew Warren, G",BRAD,31,14.4,3.2,3.7,100,115,0.87
2033,34,"Garrett Callahan, G",SDST,30,11.9,2.7,3.1,80,92,0.87
2034,35,"Matt Bouldin, G",GONZ,31,15.8,3.8,4.4,119,137,0.869
2035,36,"Derek Glasser, G",ASU,32,10.3,3.4,4.0,110,127,0.866
2036,37,"Cameron Wells, G",CIT,32,17.2,4.4,5.1,142,164,0.866
2037,38,"Mikhail Torrance, G",ALA,32,15.6,4.2,4.9,135,156,0.865
2038,39,"Lorenzo Keeler, G",CP,31,16.2,5.3,6.1,163,189,0.862
2039,40,"Zack Rosen, G",PENN,28,17.7,5.1,6.0,144,167,0.862
2040,41,"Donald Sims, G",APP,34,20.0,4.8,5.0,162,170,0.953
2041,42,"Jerome Randle, G",CAL,33,18.7,3.9,4.2,130,139,0.935
2042,43,"Larry Wright, G",OAK,34,11.1,2.5,2.7,85,92,0.924
2043,44,"Clevin Hannah, G",WICH,31,12.1,2.7,3.0,85,93,0.914
2044,45,"Luke Babbitt, F",NEV,32,22.1,5.6,6.2,180,198,0.909
2045,46,"Paul George, G-F",FRES,29,16.8,4.1,4.6,120,132,0.909
2046,47,"Tyler Haws, G",BYU,33,11.3,3.0,3.3,100,110,0.909
2047,48,"Dominic Waters, G",PRST,32,18.6,4.3,4.8,138,153,0.902
2048,49,"Robbie Hummel, F",PUR,27,15.7,4.1,4.5,110,122,0.902
2049,50,"Jared Quayle, G",USU,34,12.5,2.4,2.7,82,91,0.901
2050,51,"Bryan Sherrer, G",USA,28,10.6,3.3,3.6,91,101,0.901
2051,52,"J'Covan Brown, G",TEX,32,9.3,2.5,2.8,79,88,0.898
2052,53,"David Kool, G",WMU,33,21.6,6.3,7.1,209,233,0.897
2053,54,"Jimmer Fredette, G",BYU,32,21.7,6.4,7.2,206,230,0.896
2054,55,"T.J. Campbell, G",PORT,31,13.5,3.5,3.9,109,122,0.893
2055,56,"Brett Harvey, G",L-MD,25,12.5,3.6,4.0,89,100,0.89
2056,57,"Ashton Gibbs, G",PITT,32,15.8,4.0,4.5,129,145,0.89
2057,58,"Adrian Oliver, G",SJSU,31,22.5,6.1,6.8,188,212,0.887
2058,59,"Johnny Wolf, G",UNCW,31,7.9,2.3,2.5,70,79,0.886
2059,60,"Justin Robinson, G",RID,33,13.3,2.5,2.8,83,94,0.883
2060,61,"Anthony Johnson, G",MONT,31,19.6,6.4,7.3,198,225,0.88
2061,62,"Nic Wise, G",ARIZ,31,14.4,4.4,5.0,137,156,0.878
2062,63,"Jon Scheyer, G",DUKE,34,18.6,4.9,5.6,168,192,0.875
2063,64,"Sharaud Curry, G",PROV,31,15.5,4.1,4.6,126,144,0.875
2064,65,"Jeremy Granger, G",EIU,31,10.3,2.7,3.1,84,96,0.875
2065,66,"Eugene Harris, G",HP,30,14.0,2.3,2.7,70,80,0.875
2066,67,"Jared Mintz, F",LAF,31,14.1,4.2,4.8,131,150,0.873
2067,68,"Chris Harris, G",NAVY,30,21.1,5.9,6.8,178,204,0.873
2068,69,"Tim Abromaitis, F",ND,34,16.3,3.4,3.9,116,133,0.872
2069,70,"Matthew Dellavedova, G",SMC,31,12.5,2.8,3.3,88,101,0.871
2070,71,"Michael Hunter, G",UCI,32,13.8,2.5,2.9,81,93,0.871
2071,72,"Sultan Toles-Bey, G",SAC,29,10.4,3.0,3.4,87,100,0.87
2072,73,"Andrew Warren, G",BRAD,31,14.4,3.2,3.7,100,115,0.87
2073,74,"Garrett Callahan, G",SDST,30,11.9,2.7,3.1,80,92,0.87
2074,75,"Matt Bouldin, G",GONZ,31,15.8,3.8,4.4,119,137,0.869
2075,76,"Derek Glasser, G",ASU,32,10.3,3.4,4.0,110,127,0.866
2076,77,"Cameron Wells, G",CIT,32,17.2,4.4,5.1,142,164,0.866
2077,78,"Mikhail Torrance, G",ALA,32,15.6,4.2,4.9,135,156,0.865
2078,79,"Lorenzo Keeler, G",CP,31,16.2,5.3,6.1,163,189,0.862
2079,80,"Zack Rosen, G",PENN,28,17.7,5.1,6.0,144,167,0.862
2080,81,"Donald Sims, G",APP,34,20.0,4.8,5.0,162,170,0.953
2081,82,"Jerome Randle, G",CAL,33,18.7,3.9,4.2,130,139,0.935
2082,83,"Larry Wright, G",OAK,34,11.1,2.5,2.7,85,92,0.924
2083,84,"Clevin Hannah, G",WICH,31,12.1,2.7,3.0,85,93,0.914
2084,85,"Luke Babbitt, F",NEV,32,22.1,5.6,6.2,180,198,0.909
2085,86,"Paul George, G-F",FRES,29,16.8,4.1,4.6,120,132,0.909
2086,87,"Tyler Haws, G",BYU,33,11.3,3.0,3.3,100,110,0.909
2087,88,"Dominic Waters, G",PRST,32,18.6,4.3,4.8,138,153,0.902
2088,89,"Robbie Hummel, F",PUR,27,15.7,4.1,4.5,110,122,0.902
2089,90,"Jared Quayle, G",USU,34,12.5,2.4,2.7,82,91,0.901
2090,91,"Bryan Sherrer, G",USA,28,10.6,3.3,3.6,91,101,0.901
2091,92,"J'Covan Brown, G",TEX,32,9.3,2.5,2.8,79,88,0.898
2092,93,"David Kool, G",WMU,33,21.6,6.3,7.1,209,233,0.897
2093,94,"Jimmer Fredette, G",BYU,32,21.7,6.4,7.2,206,230,0.896
2094,95,"T.J. Campbell, G",PORT,31,13.5,3.5,3.9,109,122,0.893
2095,96,"Brett Harvey, G",L-MD,25,12.5,3.6,4.0,89,100,0.89
2096,97,"Ashton Gibbs, G",PITT,32,15.8,4.0,4.5,129,145,0.89
2097,98,"Adrian Oliver, G",SJSU,31,22.5,6.1,6.8,188,212,0.887
2098,99,"Johnny Wolf, G",UNCW,31,7.9,2.3,2.5,70,79,0.886
2099,100,"Justin Robinson, G",RID,33,13.3,2.5,2.8,83,94,0.883
2100,101,"Anthony Johnson, G",MONT,31,19.6,6.4,7.3,198,225,0.88
2101,102,"Nic Wise, G",ARIZ,31,14.4,4.4,5.0,137,156,0.878
2102,103,"Jon Scheyer, G",DUKE,34,18.6,4.9,5.6,168,192,0.875
2103,104,"Sharaud Curry, G",PROV,31,15.5,4.1,4.6,126,144,0.875
2104,105,"Jeremy Granger, G",EIU,31,10.3,2.7,3.1,84,96,0.875
2105,106,"Eugene Harris, G",HP,30,14.0,2.3,2.7,70,80,0.875
2106,107,"Jared Mintz, F",LAF,31,14.1,4.2,4.8,131,150,0.873
2107,108,"Chris Harris, G",NAVY,30,21.1,5.9,6.8,178,204,0.873
2108,109,"Tim Abromaitis, F",ND,34,16.3,3.4,3.9,116,133,0.872
2109,110,"Matthew Dellavedova, G",SMC,31,12.5,2.8,3.3,88,101,0.871
2110,111,"Michael Hunter, G",UCI,32,13.8,2.5,2.9,81,93,0.871
2111,112,"Sultan Toles-Bey, G",SAC,29,10.4,3.0,3.4,87,100,0.87
2112,113,"Andrew Warren, G",BRAD,31,14.4,3.2,3.7,100,115,0.87
2113,114,"Garrett Callahan, G",SDST,30,11.9,2.7,3.1,80,92,0.87
2114,115,"Matt Bouldin, G",GONZ,31,15.8,3.8,4.4,119,137,0.869
2115,116,"Derek Glasser, G",ASU,32,10.3,3.4,4.0,110,127,0.866
2116,117,"Cameron Wells, G",CIT,32,17.2,4.4,5.1,142,164,0.866
2117,118,"Mikhail Torrance, G",ALA,32,15.6,4.2,4.9,135,156,0.865
2118,119,"Lorenzo Keeler, G",CP,31,16.2,5.3,6.1,163,189,0.862
2119,120,"Zack Rosen, G",PENN,28,17.7,5.1,6.0,144,167,0.862
2120,1,"Chris Warren, G",MISS,33,19.0,5.0,5.4,166,178,0.933
2121,2,"Oliver McNally, G",HARV,29,10.2,3.4,3.7,100,108,0.926
2122,3,"Zamal Nixon, G",HOU,30,10.3,3.1,3.4,94,102,0.922
2123,4,"Brian Barbour, G",CLMB,28,13.3,4.4,4.8,122,133,0.917
2124,5,"Justin Robinson, G",RID,33,15.3,3.0,3.3,98,108,0.907
2125,6,"Mickey McConnell, G",SMC,33,16.7,3.8,4.2,125,138,0.906
2126,7,"B.J. Jenkins, G",MURR,31,11.0,2.7,3.0,85,94,0.904
2127,8,"Jeremy Granger, G",EIU,29,14.5,3.6,3.9,103,114,0.904
2128,9,"Devon Beitzel, G",UNCO,31,21.4,6.3,7.0,195,216,0.903
2129,10,"Keiton Page, G",OKST,32,13.5,4.0,4.5,129,143,0.902
2130,11,"Connor Frizzelle, G",RICE,32,10.7,2.6,2.8,82,91,0.901
2131,12,"Christian Webster, G",HARV,28,13.3,3.9,4.3,109,121,0.901
2132,13,"Jared Stohl, G",PORT,31,13.8,2.6,2.9,81,90,0.9
2133,14,"Devon Peltier, G",CSF,31,14.5,2.9,3.2,89,99,0.899
2134,15,"Ashton Gibbs, G",PITT,29,16.7,2.7,3.0,78,87,0.897
2135,16,"Laurent Rivard, G",HARV,29,11.1,2.3,2.6,68,76,0.895
2136,17,"Jimmer Fredette, G",BYU,34,28.5,6.8,7.6,230,258,0.891
2137,18,"Corey Stokes, G",NOVA,28,15.0,2.9,3.3,82,92,0.891
2138,19,"John Jenkins, G",VAN,31,19.5,4.5,5.0,139,156,0.891
2139,20,"Latif Rivers, G",WAG,30,13.9,4.1,4.6,122,137,0.891
2140,21,"Langston Galloway, G",JOES,33,12.8,2.6,2.9,86,97,0.887
2141,22,"Robby Ptacek, G",CCSU,31,14.9,3.7,4.2,116,131,0.885
2142,23,"Diego Kapelan, G",MCNS,31,15.0,3.0,3.4,92,104,0.885
2143,24,"Nik Cochran, G",DAV,31,9.1,2.7,3.0,83,94,0.883
2144,25,"Matthew Dellavedova, G",SMC,33,13.3,3.2,3.6,104,118,0.881
2145,26,"Melvin Johnson III, G",UTSA,32,14.8,2.3,2.6,74,84,0.881
2146,27,"Colt Ryan, G-F",EVAN,30,15.7,4.2,4.7,125,142,0.88
2147,28,"Amu Saaka, F",FUR,32,16.0,4.0,4.5,127,145,0.876
2148,29,"Cory Higgins, G",COLO,34,15.8,4.6,5.2,155,177,0.876
2149,30,"Matt Gatens, G",IOWA,29,12.6,2.6,3.0,76,87,0.874
2150,31,"Randy Davis, G",BALL,32,9.8,3.7,4.2,117,134,0.873
2151,32,"Gerald McLemore, G",MAINE,29,13.7,2.3,2.7,68,78,0.872
2152,33,"Zach Graham, G",MISS,33,14.1,3.3,3.8,108,124,0.871
2153,34,"Benzor Simmons, G",UTM,33,12.0,4.1,4.7,134,154,0.87
2154,35,"Tu Holloway, G",XAV,31,20.2,7.5,8.6,233,268,0.869
2155,36,"Deremy Geiger, G",IDHO,31,8.7,2.4,2.7,73,84,0.869
2156,37,"Ken Horton, F",CCSU,31,19.5,3.8,4.4,119,137,0.869
2157,38,"Jordan Swarbrick, G",UVU,30,11.1,3.1,3.5,92,106,0.868
2158,39,"Jamarco Warren, G",CHSO,32,17.6,3.8,4.4,123,142,0.866
2159,40,"Casey Mitchell, G",WVU,28,14.1,2.5,2.9,71,82,0.866
2160,41,"Quinn McDowell, G-F",W&M;,32,15.5,3.6,4.2,116,134,0.866
2161,42,"Austin Freeman, G",GTWN,31,17.9,2.9,3.4,90,104,0.865
2162,43,"Jerrell Thompson, G",SHU,29,11.4,2.7,3.1,77,89,0.865
2163,44,"Jake Troyli, F",PRE,30,10.5,2.6,3.0,77,89,0.865
2164,45,"Anthony Miles, G",LAM,30,11.9,4.3,4.9,128,148,0.865
2165,46,"Donald Sims, G",APP,31,21.0,5.7,6.6,178,206,0.864
2166,47,"James Washington III, G",MTSU,32,14.0,4.2,4.8,133,154,0.864
2167,48,"E.J. Singler, F",ORE,33,11.4,2.7,3.1,88,102,0.863
2168,49,"Malcolm Grant, G",MIA,33,14.9,3.4,3.9,112,130,0.862
2169,50,"Rotnei Clarke, G",ARK,31,15.2,3.0,3.5,92,107,0.86
2170,51,"Andrew Warren, G",BRAD,32,18.8,4.2,4.9,134,156,0.859
2171,52,"John Holland, G-F",BU,33,19.2,5.2,6.0,170,198,0.859
2172,53,"Dominique Johnson, G",UNT,33,10.2,2.4,2.8,78,91,0.857
2173,54,"Phil Martin, G",UCRV,30,14.2,2.6,3.0,77,90,0.856
2174,55,"Mike Moore, G",HOF,32,14.9,3.5,4.1,112,131,0.855
2175,56,"Holton Hunsaker, G",UVU,30,11.1,3.7,4.4,112,131,0.855
2176,57,"Reggie Chamberlain, G",UMKC,30,11.6,2.1,2.5,64,75,0.853
2177,58,"Norris Cole, G",CLEV,34,21.6,6.3,7.4,215,252,0.853
2178,59,"Parker Smith, G",UNF,34,12.0,2.6,3.0,87,102,0.853
2179,60,"Lawrence Gilbert, F",ULM,30,11.7,2.7,3.2,81,95,0.853
2180,61,"Carlton Fay, F",SIU,32,12.7,3.3,3.8,104,122,0.852
2181,62,"Wil Peters, G",TNST,30,10.5,2.9,3.4,86,101,0.851
2182,63,"Xavier Silas, G",NIU,26,22.3,6.6,7.7,171,201,0.851
2183,64,"Malcolm Delaney, G",VT,32,18.6,5.3,6.3,170,200,0.85
2184,65,"Jordan Taylor, G",WIS,31,18.1,4.4,5.1,135,159,0.849
2185,66,"Brian Stafford, G",DEN,30,12.9,3.0,3.5,90,106,0.849
2186,67,"Stephen Thomas, G",IUPU,33,11.0,2.2,2.6,73,86,0.849
2187,68,"Isiah Williams, G",UVU,30,17.4,3.4,4.0,101,119,0.849
2188,69,"Jon Leuer, F",WIS,31,18.6,3.2,3.8,100,118,0.847
2189,70,"Jawan Carter, G",DEL,31,16.0,4.6,5.5,144,170,0.847
2190,71,"Nick Leon, G",SPU,32,10.6,2.3,2.7,72,85,0.847
2191,72,"Brandon Triche, G",SYR,33,11.3,2.3,2.8,77,91,0.846
2192,73,"Jonathan Lee, G",NE,31,11.8,3.4,4.0,104,123,0.846
2193,74,"C.J. McCollum, G",LEH,31,21.8,6.4,7.5,197,233,0.845
2194,75,"D.J. Irving, G",BU,34,7.9,2.7,3.2,93,110,0.845
2195,76,"Matt Dickey, G",UNCA,32,15.3,3.8,4.4,120,142,0.845
2196,77,"Josh White, G",UNT,32,13.3,3.6,4.2,114,135,0.844
2197,78,"Austin Kenon, G",VMI,28,18.4,4.3,5.0,119,141,0.844
2198,79,"Christian Watford, F",IND,29,16.0,4.8,5.7,140,166,0.843
2199,80,"Ben Botts, G",IPFW,30,13.7,2.3,2.8,70,83,0.843
2200,81,"Dwight Hardy, G",SJU,32,18.0,4.7,5.6,150,178,0.843
2201,82,"Jerron Granberry, G",UNF,34,12.0,3.6,4.3,123,146,0.842
2202,83,"Lawrence Johnson-Danner, G",TXSO,31,12.9,2.2,2.6,68,81,0.84
2203,84,"Donavan Bragg, G",CSB,28,14.1,4.1,4.9,114,136,0.838
2204,85,"Shane Gibson, G",SHU,29,17.2,2.7,3.2,77,92,0.837
2205,86,"Brenton Butler, G",FOR,27,14.6,3.0,3.6,82,98,0.837
2206,87,"Reggie Hamilton, G",OAK,34,17.4,3.4,4.1,117,140,0.836
2207,88,"Geoff McCammon, G",L-IL,31,14.4,2.1,2.5,66,79,0.835
2208,89,"Mackey McKnight, G",LEH,30,7.6,2.5,3.0,76,91,0.835
2209,90,"Tristan Thompson, G",UNT,33,18.0,6.4,7.7,211,253,0.834
2210,91,"JP Kuhlman, G",DAV,31,12.6,3.5,4.3,110,132,0.833
2211,92,"Jake Thomas, G",SDAK,31,13.6,3.2,3.9,100,120,0.833
2212,93,"John Roberson, G",TTU,30,14.1,3.0,3.6,90,108,0.833
2213,94,"Vlad Moldoveanu, F",AMER,30,20.4,5.3,6.4,159,191,0.832
2214,95,"Nick Minnerath, F",DET,33,11.2,3.2,3.8,104,125,0.832
2215,96,"Jake Koch, F",UNI,32,9.9,3.1,3.7,99,119,0.832
2216,97,"Donald Qualls, G",GRAM,33,11.6,2.5,3.1,84,101,0.832
2217,98,"Tre'Von Willis, G",UNLV,28,13.5,3.1,3.8,88,106,0.83
2218,99,"Chris Johnson, F",DAY,35,11.8,2.4,2.9,83,100,0.83
2219,100,"Miles Jackson-Cartwright, G",PENN,28,11.7,3.0,3.6,83,100,0.83
2220,1,"Chris Warren, G",MISS,33,19.0,5.0,5.4,166,178,0.933
2221,2,"Oliver McNally, G",HARV,29,10.2,3.4,3.7,100,108,0.926
2222,3,"Zamal Nixon, G",HOU,30,10.3,3.1,3.4,94,102,0.922
2223,4,"Brian Barbour, G",CLMB,28,13.3,4.4,4.8,122,133,0.917
2224,5,"Justin Robinson, G",RID,33,15.3,3.0,3.3,98,108,0.907
2225,6,"Mickey McConnell, G",SMC,33,16.7,3.8,4.2,125,138,0.906
2226,7,"B.J. Jenkins, G",MURR,31,11.0,2.7,3.0,85,94,0.904
2227,8,"Jeremy Granger, G",EIU,29,14.5,3.6,3.9,103,114,0.904
2228,9,"Devon Beitzel, G",UNCO,31,21.4,6.3,7.0,195,216,0.903
2229,10,"Keiton Page, G",OKST,32,13.5,4.0,4.5,129,143,0.902
2230,11,"Connor Frizzelle, G",RICE,32,10.7,2.6,2.8,82,91,0.901
2231,12,"Christian Webster, G",HARV,28,13.3,3.9,4.3,109,121,0.901
2232,13,"Jared Stohl, G",PORT,31,13.8,2.6,2.9,81,90,0.9
2233,14,"Devon Peltier, G",CSF,31,14.5,2.9,3.2,89,99,0.899
2234,15,"Ashton Gibbs, G",PITT,29,16.7,2.7,3.0,78,87,0.897
2235,16,"Laurent Rivard, G",HARV,29,11.1,2.3,2.6,68,76,0.895
2236,17,"Jimmer Fredette, G",BYU,34,28.5,6.8,7.6,230,258,0.891
2237,18,"Corey Stokes, G",NOVA,28,15.0,2.9,3.3,82,92,0.891
2238,19,"John Jenkins, G",VAN,31,19.5,4.5,5.0,139,156,0.891
2239,20,"Latif Rivers, G",WAG,30,13.9,4.1,4.6,122,137,0.891
2240,21,"Langston Galloway, G",JOES,33,12.8,2.6,2.9,86,97,0.887
2241,22,"Robby Ptacek, G",CCSU,31,14.9,3.7,4.2,116,131,0.885
2242,23,"Diego Kapelan, G",MCNS,31,15.0,3.0,3.4,92,104,0.885
2243,24,"Nik Cochran, G",DAV,31,9.1,2.7,3.0,83,94,0.883
2244,25,"Matthew Dellavedova, G",SMC,33,13.3,3.2,3.6,104,118,0.881
2245,26,"Melvin Johnson III, G",UTSA,32,14.8,2.3,2.6,74,84,0.881
2246,27,"Colt Ryan, G-F",EVAN,30,15.7,4.2,4.7,125,142,0.88
2247,28,"Amu Saaka, F",FUR,32,16.0,4.0,4.5,127,145,0.876
2248,29,"Cory Higgins, G",COLO,34,15.8,4.6,5.2,155,177,0.876
2249,30,"Matt Gatens, G",IOWA,29,12.6,2.6,3.0,76,87,0.874
2250,31,"Randy Davis, G",BALL,32,9.8,3.7,4.2,117,134,0.873
2251,32,"Gerald McLemore, G",MAINE,29,13.7,2.3,2.7,68,78,0.872
2252,33,"Zach Graham, G",MISS,33,14.1,3.3,3.8,108,124,0.871
