,Draft_Yr,Pk,Tm,PLAYER,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP_per_game,PTS_per_game,TRB_per_game,AST_per_game,WS,WS_per_48,BPM,VORP,2009_POS,2009_TEAM,2009_GP,2009_MPG,2009_PTS,2009_FGM-FGA,2009_FG%,2009_3PM-3PA,2009_3P%,2009_FTM-FTA,2009_FT%,2010_POS,2010_TEAM,2010_GP,2010_MPG,2010_PTS,2010_FGM-FGA,2010_FG%,2010_3PM-3PA,2010_3P%,2010_FTM-FTA,2010_FT%,2011_POS,2011_TEAM,2011_GP,2011_MPG,2011_PTS,2011_FGM-FGA,2011_FG%,2011_3PM-3PA,2011_3P%,2011_FTM-FTA,2011_FT%,2012_POS,2012_TEAM,2012_GP,2012_MPG,2012_PTS,2012_FGM-FGA,2012_FG%,2012_3PM-3PA,2012_3P%,2012_FTM-FTA,2012_FT%,2013_POS,2013_TEAM,2013_GP,2013_MPG,2013_PTS,2013_FGM-FGA,2013_FG%,2013_3PM-3PA,2013_3P%,2013_FTM-FTA,2013_FT%,2014_POS,2014_TEAM,2014_GP,2014_MPG,2014_PTS,2014_FGM-FGA,2014_FG%,2014_3PM-3PA,2014_3P%,2014_FTM-FTA,2014_FT%,2015_POS,2015_TEAM,2015_GP,2015_MPG,2015_PTS,2015_FGM-FGA,2015_FG%,2015_3PM-3PA,2015_3P%,2015_FTM-FTA,2015_FT%,2016_POS,2016_TEAM,2016_GP,2016_MPG,2016_PTS,2016_FGM-FGA,2016_FG%,2016_3PM-3PA,2016_3P%,2016_FTM-FTA,2016_FT%
384,2015,25.0,MEM,Jarell Martin,Louisiana State University,2,34,492,195,110,16,0.456,0.333,0.727,14.5,5.7,3.2,0.5,0.9,0.09,-3.6,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF,MEM,7,16.0,6.0,2.0-4.7,.424,0.4-1.0,.429,1.6-2.1,.733
385,2015,26.0,SAS,Nikola Milutinov,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,2015,27.0,LAL,Larry Nance Jr.,University of Wyoming,2,70,1406,400,344,51,0.536,0.133,0.679,20.1,5.7,4.9,0.7,2.7,0.094,-0.7,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF,LAL,7,20.0,7.3,3.1-5.1,.611,0.1-0.7,.200,0.9-1.3,.667
387,2015,28.0,BOS,R.J. Hunter,Georgia State University,1,36,315,97,37,13,0.367,0.302,0.857,8.8,2.7,1.0,0.4,0.3,0.045,-3.5,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,2015,29.0,BRK,Chris McCullough,Syracuse University,2,26,376,114,73,9,0.398,0.371,0.478,14.5,4.4,2.8,0.3,0.3,0.042,-1.4,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,2015,30.0,GSW,Kevon Looney,"University of California, Los Angeles",2,12,74,34,28,4,0.682,0.5,0.6,6.2,2.8,2.3,0.3,0.3,0.208,-1.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,GS,7,7.6,3.6,1.6-2.1,.733,0.0-0.0,.000,0.4-0.7,.600
390,2015,31.0,MIN,Cedi Osman,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,2015,32.0,HOU,Montrezl Harrell,University of Louisville,2,42,425,163,79,19,0.663,0.0,0.521,10.1,3.9,1.9,0.5,1.1,0.12,-1.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,2015,33.0,BOS,Jordan Mickey,Louisiana State University,2,20,99,34,18,3,0.438,0.0,0.462,5.0,1.7,0.9,0.2,0.1,0.031,-4.8,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,2015,34.0,LAL,Anthony Brown,Stanford University,1,29,599,115,70,19,0.31,0.286,0.85,20.7,4.0,2.4,0.7,-0.3,-0.024,-5.0,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,2015,35.0,PHI,Willy Hernangomez,,1,3,22,8,4,0,0.667,0.0,0.0,7.3,2.7,1.3,0.0,-0.1,-0.169,-12.5,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,2015,36.0,MIN,Rakeem Christmas,Syracuse University,2,2,13,4,2,1,0.667,0.0,0.0,6.5,2.0,1.0,0.5,0.0,0.101,-3.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,2015,37.0,PHI,Richaun Holmes,Bowling Green State University,2,56,773,323,155,38,0.529,0.217,0.705,13.8,5.8,2.8,0.7,1.8,0.11,-0.5,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF,PHI,5,14.2,7.2,3.0-4.4,.682,0.4-0.4,1.000,0.8-0.8,1.000
397,2015,38.0,DET,Darrun Hilliard,Villanova University,2,41,400,155,47,32,0.388,0.365,0.727,9.8,3.8,1.1,0.8,0.5,0.063,-3.7,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,2015,39.0,CHO,Juan Pablo Vaulet,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,2015,40.0,MIA,Josh Richardson,University of Tennessee,2,54,1144,348,112,73,0.444,0.446,0.667,21.2,6.4,2.1,1.4,2.4,0.1,0.2,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,2015,41.0,BRK,Pat Connaughton,University of Notre Dame,2,35,151,36,33,12,0.265,0.238,1.0,4.3,1.0,0.9,0.3,-0.2,-0.065,-8.1,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,2015,42.0,UTA,Olivier Hanlan,Boston College,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,2015,43.0,IND,Joseph Young,University of Oregon,2,47,440,185,56,71,0.381,0.25,0.75,9.4,3.9,1.2,1.5,0.1,0.007,-5.0,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,2015,44.0,PHO,Andrew Harrison,University of Kentucky,1,7,171,44,11,22,0.3,0.211,0.727,24.4,6.3,1.6,3.1,0.0,0.011,-3.6,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PG,MEM,7,24.4,6.3,1.7-5.7,.300,0.6-2.7,.211,2.3-3.1,.727
404,2015,45.0,BOS,Marcus Thornton,College of William & Mary,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,SG,NO,73,25.6,14.5,5.5-12.1,.451,1.6-4.3,.374,2.0-2.4,.814,SG,NO/SAC,73,24.3,12.8,4.8-11.1,.434,1.2-3.3,.367,2.0-2.5,.788,,,,,,,,,,,,SG,SAC,72,24.0,12.7,4.6-10.8,.429,2.0-5.3,.372,1.5-1.8,.881,SG,BKN/SAC,72,24.2,9.8,3.5-8.9,.394,1.5-4.4,.345,1.3-1.6,.804,,,,,,,,,,,,SG,WSH,6,17.0,7.0,2.7-6.8,.390,0.8-2.7,.313,0.8-1.0,.833
405,2015,46.0,MIL,Norman Powell,"University of California, Los Angeles",2,54,768,290,118,53,0.429,0.396,0.807,14.2,5.4,2.2,1.0,1.8,0.112,-0.2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SG,TOR,5,8.6,3.4,1.2-2.2,.545,0.4-1.4,.286,0.6-0.8,.750
406,2015,47.0,PHI,Arturas Gudaitis,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,2015,48.0,OKC,Dakari Johnson,University of Kentucky,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,2015,49.0,WAS,Aaron White,University of Iowa,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,2015,50.0,ATL,Marcus Eriksson,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,2015,51.0,ORL,Tyler Harvey,Eastern Washington University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,2015,52.0,DAL,Satnam Singh,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,2015,53.0,CLE,Sir'Dominic Pointer,St. John's University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,2015,54.0,UTA,Dani Diez,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,2015,55.0,SAS,Cady Lalanne,University of Massachusetts Amherst,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,2015,56.0,NOP,Branden Dawson,Michigan State University,1,6,29,5,4,0,0.4,0.0,1.0,4.8,0.8,0.7,0.0,0.0,0.069,-6.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,2015,57.0,DEN,Nikola Radicevic,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,2015,58.0,PHI,J.P. Tokoto,University of North Carolina,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,2015,59.0,ATL,Dimitrios Agravanis,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,2015,60.0,PHI,Luka Mitrovic,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,2016,1.0,PHI,Ben Simmons,Louisiana State University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,2016,2.0,LAL,Brandon Ingram,Duke University,1,8,163,51,26,10,0.364,0.235,0.789,20.4,6.4,3.3,1.3,0.2,0.046,-1.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,LAL,8,20.4,6.4,2.0-5.5,.364,0.5-2.1,.235,1.9-2.4,.789
422,2016,3.0,BOS,Jaylen Brown,University of California,1,6,120,50,14,8,0.465,0.333,0.75,20.0,8.3,2.3,1.3,0.2,0.066,-0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,BOS,6,20.0,8.3,3.3-7.2,.465,0.7-2.0,.333,1.0-1.3,.750
423,2016,4.0,PHO,Dragan Bender,,1,5,52,20,6,3,0.444,0.444,0.0,10.4,4.0,1.2,0.6,0.1,0.097,1.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,2016,5.0,MIN,Kris Dunn,Providence College,1,6,138,32,21,25,0.367,0.429,0.5,23.0,5.3,3.5,4.2,0.1,0.051,-0.2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PG,MIN,6,23.0,5.3,1.8-5.0,.367,0.5-1.2,.429,1.2-2.3,.500
425,2016,6.0,NOP,Buddy Hield,University of Oklahoma,1,8,170,75,23,8,0.337,0.2,0.857,21.3,9.4,2.9,1.0,-0.4,-0.112,-7.7,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SG,NO,8,21.3,9.4,3.8-11.1,.337,1.1-5.6,.200,0.8-0.9,.857
426,2016,7.0,DEN,Jamal Murray,University of Kentucky,1,7,124,30,12,12,0.275,0.278,0.75,17.7,4.3,1.7,1.7,-0.2,-0.059,-6.6,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SG,DEN,7,17.7,4.3,1.6-5.7,.275,0.7-2.6,.278,0.4-0.6,.750
427,2016,8.0,SAC,Marquesse Chriss,University of Washington,1,8,112,44,24,5,0.459,0.167,0.6,14.0,5.5,3.0,0.6,0.0,-0.009,-3.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,2016,9.0,TOR,Jakob Poeltl,University of Utah,1,6,97,20,29,2,0.4,0.0,0.8,16.2,3.3,4.8,0.3,0.3,0.129,-0.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,TOR,6,16.2,3.3,1.3-3.3,.400,0.0-0.0,.000,0.7-0.8,.800
429,2016,10.0,MIL,Thon Maker,,1,3,12,9,7,0,0.75,0.667,0.5,4.0,3.0,2.3,0.0,0.1,0.42,-1.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,2016,11.0,ORL,Domantas Sabonis,Gonzaga University,1,7,139,53,31,10,0.449,0.471,0.5,19.9,7.6,4.4,1.4,0.5,0.157,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PF,OKC,7,19.9,7.6,3.1-7.0,.449,1.1-2.4,.471,0.1-0.3,.500
431,2016,12.0,UTA,Taurean Prince,Baylor University,1,4,20,6,4,2,0.5,0.0,1.0,5.0,1.5,1.0,0.5,0.0,0.101,-2.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,2016,13.0,PHO,Georgios Papagiannis,,1,1,6,2,1,0,1.0,0.0,0.0,6.0,2.0,1.0,0.0,0.0,-0.076,-12.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,2016,14.0,CHI,Denzel Valentine,Michigan State University,1,6,33,13,4,1,0.364,0.5,0.5,5.5,2.2,0.7,0.2,0.0,0.005,-4.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SG,CHI,6,5.5,2.2,0.7-1.8,.364,0.7-1.3,.500,0.2-0.3,.500
434,2016,15.0,DEN,Juan Hernangomez,,1,5,34,7,5,1,0.667,0.5,1.0,6.8,1.4,1.0,0.2,0.1,0.104,-0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,2016,16.0,BOS,Guerschon Yabusele,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,2016,17.0,MEM,Wade Baldwin,Vanderbilt University,1,6,125,26,15,21,0.286,0.25,1.0,20.8,4.3,2.5,3.5,-0.1,-0.052,-4.2,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,2016,18.0,DET,Henry Ellenson,Marquette University,1,3,7,2,6,0,0.5,0.0,0.0,2.3,0.7,2.0,0.0,0.0,0.235,-15.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,2016,19.0,DEN,Malik Beasley,Florida State University,1,2,8,0,0,1,0.0,0.0,0.0,4.0,0.0,0.0,0.5,-0.1,-0.309,-21.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,2016,20.0,IND,Caris LeVert,University of Michigan,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,2016,21.0,ATL,DeAndre Bembry,Saint Joseph's University,1,3,10,4,3,0,0.5,0.0,0.0,3.3,1.3,1.0,0.0,0.0,0.132,-9.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,2016,22.0,CHO,Malachi Richardson,Syracuse University,1,2,8,3,0,0,0.25,0.333,0.0,4.0,1.5,0.0,0.0,0.0,-0.129,-12.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,2016,23.0,BOS,Ante Zizic,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,2016,24.0,PHI,Timothe Luwawu,,1,5,20,2,2,1,0.25,0.0,0.0,4.0,0.4,0.4,0.2,-0.1,-0.18,-9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,2016,25.0,LAC,Brice Johnson,University of North Carolina,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,2016,26.0,PHI,Furkan Korkmaz,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,2016,27.0,TOR,Pascal Siakam,New Mexico State University,1,6,110,32,28,1,0.536,0.0,0.667,18.3,5.3,4.7,0.2,0.3,0.117,-2.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,TOR,6,18.3,5.3,2.5-4.7,.536,0.0-0.0,.000,0.3-0.5,.667
447,2016,28.0,PHO,Skal Labissiere,University of Kentucky,1,1,15,8,3,0,0.6,0.0,0.667,15.0,8.0,3.0,0.0,0.1,0.241,-4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,2016,29.0,SAS,Dejounte Murray,University of Washington,1,4,22,8,2,2,0.25,0.667,0.5,5.5,2.0,0.5,0.5,-0.1,-0.111,-9.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,2016,30.0,GSW,Damian Jones,Vanderbilt University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,2016,31.0,BOS,Deyonta Davis,Michigan State University,1,5,34,17,8,0,0.875,0.0,0.6,6.8,3.4,1.6,0.0,0.2,0.256,-1.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,2016,32.0,LAL,Ivica Zubac,,1,2,20,6,3,0,1.0,0.0,0.0,10.0,3.0,1.5,0.0,0.1,0.198,0.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,2016,33.0,LAC,Cheick Diallo,University of Kansas,1,1,6,0,1,0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,-0.235,-11.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,2016,34.0,PHO,Tyler Ulis,University of Kentucky,1,4,34,8,3,8,0.333,0.0,1.0,8.5,2.0,0.8,2.0,0.0,0.022,-2.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,2016,35.0,BOS,Rade Zagorac,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
